epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,63663.7,1.06805,0.86374,1.38018,0.71168,0.60278,0.628,0.46652,1.08799,1.21062,1.5049,0.006898,0.006898,0.006898
96,63984.6,1.06376,0.86144,1.38397,0.70758,0.60726,0.62739,0.46638,1.08763,1.21024,1.50461,0.006865,0.006865,0.006865
97,64293.3,1.06856,0.86611,1.38486,0.70646,0.6069,0.6275,0.46685,1.08718,1.2087,1.5042,0.006832,0.006832,0.006832
98,64612.3,1.06403,0.86395,1.38098,0.70851,0.60645,0.62774,0.4671,1.08717,1.20833,1.50384,0.006799,0.006799,0.006799
99,64920.1,1.06393,0.85975,1.38564,0.7097,0.60729,0.628,0.46697,1.0868,1.20626,1.50345,0.006766,0.006766,0.006766
100,65235.5,1.0627,0.85473,1.37989,0.71017,0.60682,0.6284,0.46763,1.08657,1.20571,1.50301,0.006733,0.006733,0.006733
101,66858.4,1.06301,0.85356,1.37499,0.71237,0.60497,0.6283,0.46759,1.08645,1.20447,1.5026,0.0067,0.0067,0.0067
102,67174,1.06128,0.85152,1.37205,0.71162,0.60519,0.62842,0.46803,1.08611,1.2042,1.50212,0.006667,0.006667,0.006667
103,69401.2,1.05595,0.85456,1.38077,0.71209,0.60644,0.62822,0.46801,1.0859,1.20346,1.50193,0.006634,0.006634,0.006634
104,69717.1,1.0633,0.85231,1.37862,0.71137,0.6078,0.6284,0.46833,1.08565,1.20277,1.50172,0.006601,0.006601,0.006601
105,71147.5,1.05662,0.85029,1.36629,0.71095,0.60915,0.62879,0.46865,1.08544,1.20177,1.50135,0.006568,0.006568,0.006568
106,71454.1,1.05333,0.85282,1.37604,0.71018,0.60949,0.6282,0.46835,1.08496,1.20035,1.50085,0.006535,0.006535,0.006535
107,71777.1,1.051,0.84416,1.37306,0.71051,0.60995,0.62832,0.46883,1.08473,1.19921,1.50039,0.006502,0.006502,0.006502
108,73353.3,1.05827,0.8535,1.37599,0.71167,0.61074,0.6285,0.46909,1.08429,1.19784,1.49997,0.006469,0.006469,0.006469
109,73662.4,1.05523,0.84761,1.37232,0.7103,0.61181,0.62948,0.46989,1.08412,1.19643,1.49944,0.006436,0.006436,0.006436
110,73999,1.05771,0.84555,1.36779,0.70963,0.61252,0.62968,0.4703,1.08369,1.19566,1.4991,0.006403,0.006403,0.006403
111,76139.7,1.0519,0.84773,1.37773,0.71027,0.61187,0.62997,0.47035,1.08334,1.19514,1.4987,0.00637,0.00637,0.00637
112,76449,1.05893,0.85481,1.38147,0.70917,0.61393,0.63021,0.47069,1.08286,1.1949,1.49838,0.006337,0.006337,0.006337
113,77827.4,1.04358,0.83909,1.37218,0.70772,0.61444,0.63263,0.4726,1.08236,1.19438,1.49801,0.006304,0.006304,0.006304
114,78144.2,1.05182,0.83864,1.36952,0.70793,0.61536,0.63345,0.47286,1.08202,1.19425,1.49769,0.006271,0.006271,0.006271
115,78452.5,1.04542,0.84147,1.37017,0.7077,0.61674,0.63363,0.47312,1.0816,1.19423,1.49712,0.006238,0.006238,0.006238
116,78764.3,1.04908,0.83389,1.361,0.70917,0.61589,0.63407,0.47364,1.08111,1.1935,1.49669,0.006205,0.006205,0.006205
117,79072.5,1.04839,0.83365,1.36692,0.70762,0.61748,0.63214,0.4731,1.08053,1.19247,1.49624,0.006172,0.006172,0.006172
118,79386.4,1.04302,0.82846,1.36347,0.70691,0.61815,0.63376,0.47396,1.08009,1.19138,1.49579,0.006139,0.006139,0.006139
119,81426.5,1.03968,0.83072,1.36141,0.70789,0.61793,0.63199,0.47308,1.07968,1.19112,1.49538,0.006106,0.006106,0.006106
120,81736.9,1.03929,0.82956,1.36535,0.70667,0.61907,0.63239,0.4734,1.07911,1.19022,1.49512,0.006073,0.006073,0.006073
121,82045,1.04016,0.82764,1.36854,0.70577,0.61994,0.63253,0.47343,1.07857,1.18907,1.49484,0.00604,0.00604,0.00604
122,82351.4,1.0472,0.83179,1.36598,0.70651,0.62093,0.63426,0.47455,1.07828,1.18793,1.49472,0.006007,0.006007,0.006007
123,82663.7,1.0398,0.82446,1.36422,0.70726,0.62066,0.63678,0.47758,1.07783,1.18723,1.49446,0.005974,0.005974,0.005974
124,82971.1,1.03652,0.82799,1.36258,0.71053,0.61961,0.63437,0.47579,1.07757,1.18673,1.49411,0.005941,0.005941,0.005941
125,83285.3,1.04065,0.82889,1.36386,0.71103,0.61941,0.63453,0.47625,1.07726,1.18665,1.4939,0.005908,0.005908,0.005908
126,84158.2,1.04016,0.8293,1.36467,0.7116,0.61911,0.63476,0.47595,1.07699,1.18658,1.49352,0.005875,0.005875,0.005875
127,84467.2,1.03364,0.82052,1.35865,0.713,0.61912,0.63549,0.47728,1.07659,1.18628,1.49326,0.005842,0.005842,0.005842
128,84785.3,1.0352,0.82023,1.3622,0.71469,0.62051,0.63631,0.47778,1.07614,1.18493,1.49288,0.005809,0.005809,0.005809
129,87538.2,1.03538,0.81685,1.35502,0.7134,0.61972,0.63584,0.47722,1.07587,1.18346,1.49261,0.005776,0.005776,0.005776
130,87846.2,1.03541,0.82052,1.35999,0.70834,0.61789,0.63635,0.47765,1.07547,1.18264,1.49217,0.005743,0.005743,0.005743
131,88172.1,1.03637,0.82721,1.35677,0.70773,0.61675,0.63564,0.47736,1.07532,1.18134,1.49184,0.00571,0.00571,0.00571
132,89428.8,1.0318,0.82234,1.35768,0.70818,0.61806,0.6364,0.47828,1.0748,1.17994,1.49117,0.005677,0.005677,0.005677
133,89737.6,1.03547,0.82218,1.35103,0.7069,0.61811,0.63611,0.47828,1.07437,1.17921,1.4909,0.005644,0.005644,0.005644
134,90050.2,1.03043,0.81747,1.34857,0.70569,0.61917,0.63585,0.47813,1.07407,1.17799,1.49036,0.005611,0.005611,0.005611
135,93832.8,1.02667,0.80959,1.35626,0.708,0.61332,0.63653,0.47862,1.07354,1.17675,1.48989,0.005578,0.005578,0.005578
136,94156.5,1.02578,0.81123,1.35604,0.70814,0.61613,0.63659,0.47932,1.07335,1.17641,1.48951,0.005545,0.005545,0.005545
137,96154,1.03046,0.81028,1.35483,0.70904,0.61684,0.63666,0.47989,1.07313,1.17591,1.48926,0.005512,0.005512,0.005512
