epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,34206.3,1.63478,0.7974,1.63415,0.75341,0.63719,0.71566,0.5426,1.54282,1.03247,1.68089,0.007426,0.007426,0.007426
80,34453.8,1.64804,0.79653,1.63628,0.75238,0.63602,0.71576,0.54271,1.54242,1.03237,1.68035,0.007393,0.007393,0.007393
81,34700,1.66318,0.80158,1.63739,0.75217,0.63492,0.71612,0.54247,1.54166,1.03274,1.67933,0.00736,0.00736,0.00736
82,34949.7,1.62913,0.79092,1.63435,0.75061,0.6353,0.71603,0.54235,1.54143,1.0325,1.6778,0.007327,0.007327,0.007327
83,35773.3,1.64017,0.7884,1.63226,0.74986,0.63298,0.71538,0.54235,1.5408,1.03158,1.67639,0.007294,0.007294,0.007294
84,36017.7,1.63475,0.78986,1.63906,0.74613,0.63715,0.71572,0.54263,1.54038,1.03134,1.67517,0.007261,0.007261,0.007261
85,36267.5,1.64579,0.79634,1.64098,0.74658,0.63484,0.71604,0.54311,1.54012,1.03073,1.67464,0.007228,0.007228,0.007228
86,36772.1,1.62866,0.79117,1.636,0.74731,0.63555,0.71611,0.54326,1.53903,1.03075,1.67401,0.007195,0.007195,0.007195
87,37031.3,1.64205,0.7893,1.63673,0.74859,0.63432,0.71634,0.54314,1.53795,1.02999,1.67284,0.007162,0.007162,0.007162
88,37276.1,1.63292,0.79199,1.63471,0.74745,0.63509,0.71634,0.5434,1.53741,1.02964,1.67204,0.007129,0.007129,0.007129
89,37525.5,1.63819,0.78839,1.63264,0.75147,0.63279,0.71585,0.54319,1.53691,1.02897,1.67151,0.007096,0.007096,0.007096
90,38248,1.63096,0.79026,1.63765,0.74869,0.63362,0.71604,0.54359,1.53675,1.02842,1.6714,0.007063,0.007063,0.007063
91,38502,1.65694,0.7875,1.63707,0.74968,0.63213,0.71622,0.54373,1.53597,1.02828,1.67067,0.00703,0.00703,0.00703
92,39283.5,1.62845,0.78537,1.63144,0.74865,0.63551,0.71674,0.54382,1.53564,1.02755,1.67046,0.006997,0.006997,0.006997
93,39530.2,1.61708,0.77655,1.62898,0.74593,0.63791,0.71705,0.54363,1.53573,1.02717,1.67031,0.006964,0.006964,0.006964
94,41918.2,1.62556,0.78798,1.63754,0.74485,0.63884,0.7166,0.54365,1.53577,1.02607,1.67009,0.006931,0.006931,0.006931
95,42173.4,1.61725,0.78093,1.62281,0.74226,0.64097,0.71652,0.54343,1.53551,1.026,1.66996,0.006898,0.006898,0.006898
96,43601.1,1.60948,0.77642,1.63027,0.74604,0.63667,0.7168,0.54339,1.53529,1.02475,1.66954,0.006865,0.006865,0.006865
97,43847.1,1.63224,0.78364,1.6347,0.62053,0.74534,0.71704,0.54382,1.53462,1.0244,1.66872,0.006832,0.006832,0.006832
98,44099.4,1.61509,0.77847,1.62496,0.62555,0.74343,0.71723,0.54399,1.53397,1.02353,1.66797,0.006799,0.006799,0.006799
99,44344.2,1.61956,0.77987,1.63185,0.62343,0.74384,0.71735,0.54422,1.53405,1.02291,1.66745,0.006766,0.006766,0.006766
100,44595.1,1.61525,0.78058,1.62894,0.62304,0.74154,0.71746,0.54441,1.53353,1.02286,1.66712,0.006733,0.006733,0.006733
101,45864.7,1.61206,0.77036,1.62372,0.62129,0.74243,0.71699,0.54427,1.53351,1.0229,1.66667,0.0067,0.0067,0.0067
102,46117.5,1.61804,0.77672,1.62979,0.62219,0.74634,0.71741,0.54451,1.53313,1.02176,1.66641,0.006667,0.006667,0.006667
103,46364.4,1.60513,0.77974,1.62951,0.62244,0.74363,0.71757,0.54479,1.53274,1.02098,1.66634,0.006634,0.006634,0.006634
104,46612.4,1.62387,0.77647,1.63561,0.62471,0.74193,0.71736,0.54473,1.53243,1.02058,1.66581,0.006601,0.006601,0.006601
105,47639.7,1.62373,0.77387,1.62402,0.62522,0.74153,0.71713,0.54488,1.53226,1.01995,1.66537,0.006568,0.006568,0.006568
106,47884.6,1.60151,0.77476,1.62789,0.62697,0.74107,0.71664,0.5445,1.53164,1.01913,1.66517,0.006535,0.006535,0.006535
107,48140.2,1.60351,0.76959,1.62354,0.62804,0.74344,0.71646,0.54444,1.53096,1.019,1.66465,0.006502,0.006502,0.006502
108,48389.5,1.61485,0.77879,1.62576,0.62909,0.74542,0.71654,0.54479,1.53055,1.0189,1.66428,0.006469,0.006469,0.006469
109,48634.6,1.61511,0.77023,1.62629,0.62946,0.74624,0.71625,0.54465,1.5299,1.01873,1.66383,0.006436,0.006436,0.006436
110,48914.5,1.62372,0.77045,1.6265,0.62908,0.74627,0.71634,0.545,1.52944,1.01861,1.66367,0.006403,0.006403,0.006403
111,50764.2,1.60727,0.77482,1.62682,0.6235,0.74792,0.7164,0.54511,1.52918,1.01786,1.66321,0.00637,0.00637,0.00637
112,51010.2,1.63213,0.78313,1.63935,0.62469,0.7476,0.71645,0.54313,1.52869,1.01687,1.66274,0.006337,0.006337,0.006337
113,52516,1.59065,0.76572,1.62441,0.62377,0.75033,0.71651,0.54549,1.52849,1.01671,1.6627,0.006304,0.006304,0.006304
114,52768.4,1.60825,0.76455,1.62435,0.74484,0.64292,0.71694,0.54366,1.5285,1.01627,1.66243,0.006271,0.006271,0.006271
115,53012.1,1.60191,0.77166,1.62413,0.74515,0.64182,0.71677,0.54321,1.5283,1.01597,1.66195,0.006238,0.006238,0.006238
116,53258.9,1.6053,0.76172,1.6163,0.74449,0.64222,0.71635,0.5457,1.52759,1.01528,1.66147,0.006205,0.006205,0.006205
117,53504,1.61567,0.7662,1.62793,0.74618,0.64133,0.71588,0.54322,1.52761,1.01529,1.66156,0.006172,0.006172,0.006172
118,53755.1,1.60008,0.75764,1.62406,0.7474,0.64014,0.71609,0.54523,1.52781,1.01518,1.66152,0.006139,0.006139,0.006139
119,55408.7,1.5921,0.7608,1.61482,0.74737,0.64004,0.71552,0.54357,1.52738,1.0142,1.66135,0.006106,0.006106,0.006106
120,55655,1.59483,0.75981,1.62465,0.74701,0.64039,0.71523,0.54541,1.52706,1.01394,1.66116,0.006073,0.006073,0.006073
121,55899.4,1.59598,0.76182,1.62051,0.74586,0.64061,0.71518,0.5437,1.52659,1.01378,1.66077,0.00604,0.00604,0.00604
122,56143.9,1.61032,0.76286,1.62725,0.74723,0.63815,0.71518,0.54549,1.52637,1.01359,1.66053,0.006007,0.006007,0.006007
123,56393,1.59383,0.75722,1.61973,0.74498,0.64126,0.71482,0.54328,1.52621,1.01352,1.66017,0.005974,0.005974,0.005974
124,56637.2,1.60073,0.76162,1.61988,0.74685,0.63886,0.71498,0.54359,1.5263,1.01316,1.65997,0.005941,0.005941,0.005941
125,56888.5,1.59621,0.75963,1.6203,0.74703,0.63901,0.71502,0.54352,1.52617,1.01269,1.65982,0.005908,0.005908,0.005908
126,57475.6,1.58486,0.75903,1.61663,0.74472,0.64179,0.71424,0.54313,1.52611,1.01249,1.65957,0.005875,0.005875,0.005875
127,57720.1,1.58853,0.75539,1.61803,0.74244,0.64314,0.71411,0.54516,1.52614,1.01157,1.65934,0.005842,0.005842,0.005842
128,57972.3,1.60017,0.7579,1.62792,0.73929,0.64522,0.71412,0.54509,1.5259,1.01166,1.65891,0.005809,0.005809,0.005809
129,59679.6,1.59326,0.75236,1.61742,0.74399,0.64175,0.71423,0.54525,1.52568,1.0111,1.65866,0.005776,0.005776,0.005776
