epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,225313,0.98585,0.76003,1.28415,0.77203,0.60074,0.64807,0.49634,1.04356,1.07225,1.40323,0.003763,0.003763,0.003763
191,226044,0.98592,0.76424,1.28221,0.77026,0.6023,0.64795,0.49662,1.04334,1.07228,1.40257,0.00373,0.00373,0.00373
192,226725,0.99309,0.76518,1.28295,0.77075,0.60183,0.64794,0.4966,1.04308,1.07185,1.40196,0.003697,0.003697,0.003697
193,235097,0.98513,0.76327,1.27633,0.77154,0.60193,0.64817,0.49694,1.04297,1.0713,1.40149,0.003664,0.003664,0.003664
194,235838,0.98691,0.76221,1.28986,0.77408,0.59987,0.6485,0.49728,1.04265,1.07102,1.40104,0.003631,0.003631,0.003631
195,236752,0.98328,0.76414,1.27989,0.7725,0.60121,0.64854,0.49738,1.04231,1.07054,1.40076,0.003598,0.003598,0.003598
196,237419,0.98565,0.76053,1.27964,0.77182,0.60141,0.64861,0.49762,1.04201,1.07017,1.40046,0.003565,0.003565,0.003565
197,238165,0.98445,0.76379,1.27948,0.77157,0.60214,0.64892,0.49796,1.04174,1.06967,1.40005,0.003532,0.003532,0.003532
198,244493,0.98234,0.75717,1.27984,0.77144,0.60198,0.64865,0.49789,1.04144,1.06976,1.3998,0.003499,0.003499,0.003499
199,245163,0.97888,0.75634,1.27948,0.77123,0.60204,0.64861,0.49799,1.04111,1.06944,1.39968,0.003466,0.003466,0.003466
200,245976,0.98066,0.75353,1.2775,0.7805,0.59596,0.64909,0.49847,1.0408,1.06914,1.39921,0.003433,0.003433,0.003433
201,246641,0.9789,0.75219,1.28086,0.713,0.6053,0.64905,0.49879,1.04038,1.06909,1.39891,0.0034,0.0034,0.0034
202,247306,0.98144,0.75941,1.27808,0.77393,0.60059,0.64933,0.49932,1.04026,1.06857,1.39859,0.003367,0.003367,0.003367
203,254278,0.97963,0.75387,1.2792,0.7153,0.60433,0.64959,0.4995,1.0399,1.06801,1.39815,0.003334,0.003334,0.003334
204,254997,0.97593,0.7554,1.28262,0.71775,0.60216,0.65005,0.5,1.03985,1.06785,1.39793,0.003301,0.003301,0.003301
205,255660,0.97521,0.75021,1.27462,0.72016,0.60082,0.65004,0.50016,1.0396,1.06746,1.39751,0.003268,0.003268,0.003268
206,256333,0.97678,0.76056,1.27878,0.72004,0.60105,0.65024,0.5005,1.03933,1.06739,1.39723,0.003235,0.003235,0.003235
207,256995,0.97313,0.75928,1.27621,0.72096,0.59943,0.65028,0.50058,1.03924,1.06746,1.39704,0.003202,0.003202,0.003202
208,257685,0.97922,0.75226,1.27563,0.71671,0.60499,0.65097,0.50136,1.03909,1.06753,1.3967,0.003169,0.003169,0.003169
209,259085,0.97568,0.74944,1.27479,0.71446,0.6055,0.65088,0.50143,1.03877,1.06734,1.39629,0.003136,0.003136,0.003136
210,259766,0.97643,0.74463,1.26998,0.7147,0.60685,0.6511,0.50142,1.03867,1.06721,1.39592,0.003103,0.003103,0.003103
211,260441,0.9713,0.74886,1.27981,0.71547,0.6059,0.65122,0.50165,1.03854,1.06727,1.39563,0.00307,0.00307,0.00307
212,261103,0.96796,0.74201,1.2722,0.71552,0.60569,0.65149,0.50202,1.0383,1.06716,1.39531,0.003037,0.003037,0.003037
213,267920,0.97269,0.74524,1.27,0.71443,0.60812,0.65162,0.50225,1.03799,1.06688,1.39496,0.003004,0.003004,0.003004
214,268590,0.96782,0.74329,1.27202,0.71471,0.60686,0.65112,0.50236,1.03782,1.06671,1.39467,0.002971,0.002971,0.002971
215,269278,0.97405,0.7416,1.2627,0.71509,0.60599,0.65121,0.50264,1.03759,1.06683,1.39426,0.002938,0.002938,0.002938
216,269946,0.97293,0.74352,1.26995,0.71563,0.60565,0.65134,0.50301,1.03737,1.06643,1.39402,0.002905,0.002905,0.002905
217,270618,0.96825,0.7424,1.27365,0.71424,0.60645,0.65125,0.50294,1.03706,1.06631,1.39352,0.002872,0.002872,0.002872
218,271392,0.96291,0.73344,1.27028,0.71381,0.60659,0.65141,0.50334,1.03701,1.06624,1.39317,0.002839,0.002839,0.002839
219,272128,0.96238,0.73668,1.26824,0.71348,0.60721,0.65157,0.50392,1.03669,1.06663,1.39286,0.002806,0.002806,0.002806
220,272980,0.96473,0.73074,1.26454,0.71292,0.60734,0.65171,0.50406,1.03644,1.06622,1.39264,0.002773,0.002773,0.002773
221,278001,0.96837,0.74205,1.2681,0.7113,0.60953,0.65138,0.50418,1.03632,1.06608,1.39236,0.00274,0.00274,0.00274
222,278881,0.96561,0.73517,1.26085,0.71147,0.61061,0.65186,0.50472,1.03624,1.06576,1.39214,0.002707,0.002707,0.002707
223,279659,0.96152,0.73025,1.26696,0.71232,0.60974,0.65181,0.50461,1.03596,1.06581,1.39189,0.002674,0.002674,0.002674
224,284888,0.96273,0.73618,1.26382,0.71201,0.60944,0.65211,0.50494,1.03594,1.06614,1.39169,0.002641,0.002641,0.002641
225,285553,0.96495,0.73404,1.26053,0.71302,0.61016,0.65244,0.50523,1.03576,1.0662,1.39136,0.002608,0.002608,0.002608
226,286262,0.95975,0.72798,1.26302,0.71282,0.61119,0.65317,0.50562,1.03552,1.06638,1.391,0.002575,0.002575,0.002575
227,302612,0.9643,0.73267,1.264,0.71401,0.60133,0.64701,0.50063,1.03539,1.0669,1.39078,0.002542,0.002542,0.002542
228,305476,0.95521,0.72292,1.26341,0.70829,0.60794,0.64811,0.50171,1.03543,1.06776,1.39059,0.002509,0.002509,0.002509
229,307787,0.95592,0.72865,1.25706,0.71544,0.60318,0.64928,0.50266,1.0353,1.06785,1.39017,0.002476,0.002476,0.002476
230,310107,0.95537,0.72891,1.26298,0.71407,0.60643,0.64997,0.50368,1.03485,1.06723,1.38963,0.002443,0.002443,0.002443
231,312110,0.95485,0.72755,1.25884,0.71247,0.61188,0.65364,0.50659,1.03446,1.06729,1.38918,0.00241,0.00241,0.00241
232,314153,0.95412,0.72446,1.25872,0.71498,0.60632,0.65122,0.50455,1.03419,1.06771,1.38898,0.002377,0.002377,0.002377
233,320732,0.95479,0.72473,1.25542,0.71334,0.61104,0.6537,0.5064,1.03398,1.06774,1.38859,0.002344,0.002344,0.002344
234,334680,0.95144,0.72132,1.25728,0.70973,0.60517,0.64762,0.5017,1.03363,1.06784,1.38819,0.002311,0.002311,0.002311
235,338512,0.95247,0.72579,1.25598,0.7106,0.60761,0.64989,0.50365,1.03345,1.0678,1.38787,0.002278,0.002278,0.002278
