epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,31644.9,1.6261,0.78384,1.63424,0.75013,0.62505,0.68948,0.53023,1.52261,1.04772,1.66751,0.006964,0.006964,0.006964
94,33141.4,1.64132,0.79475,1.64876,0.74995,0.62491,0.68995,0.53028,1.5222,1.04779,1.66723,0.006931,0.006931,0.006931
95,33378.3,1.62788,0.78975,1.63344,0.75258,0.62305,0.68934,0.52988,1.52201,1.04792,1.66719,0.006898,0.006898,0.006898
96,33615.4,1.62106,0.78318,1.63958,0.75061,0.6245,0.68939,0.52989,1.52183,1.0482,1.667,0.006865,0.006865,0.006865
97,33852,1.64281,0.79164,1.64219,0.75036,0.62498,0.68972,0.52997,1.52155,1.0481,1.66672,0.006832,0.006832,0.006832
98,34093.1,1.62808,0.78954,1.63465,0.74898,0.62539,0.68934,0.52971,1.52073,1.04807,1.66636,0.006799,0.006799,0.006799
99,34329,1.6292,0.78641,1.63919,0.75007,0.6245,0.68946,0.52994,1.52013,1.04773,1.6659,0.006766,0.006766,0.006766
100,34565.1,1.63141,0.78321,1.64004,0.74768,0.62393,0.68905,0.53091,1.52033,1.04745,1.6659,0.006733,0.006733,0.006733
101,34804.3,1.62318,0.78126,1.62801,0.74638,0.62399,0.68909,0.53106,1.52064,1.04704,1.66586,0.0067,0.0067,0.0067
102,35043,1.6255,0.78108,1.63365,0.74686,0.62429,0.68937,0.53129,1.52073,1.04655,1.66563,0.006667,0.006667,0.006667
103,35279.9,1.61413,0.78436,1.63753,0.74464,0.62606,0.68957,0.53151,1.52077,1.04639,1.66564,0.006634,0.006634,0.006634
104,35517.1,1.63581,0.7856,1.63912,0.74535,0.62617,0.69059,0.53184,1.5205,1.04589,1.66511,0.006601,0.006601,0.006601
105,36064.3,1.63276,0.78178,1.63011,0.74366,0.62727,0.69046,0.53222,1.52026,1.04526,1.66483,0.006568,0.006568,0.006568
106,36300.9,1.61153,0.78287,1.63424,0.74526,0.62634,0.69018,0.53189,1.51995,1.04481,1.66483,0.006535,0.006535,0.006535
107,36541.7,1.61582,0.77982,1.63111,0.74677,0.62498,0.68976,0.53213,1.5194,1.04451,1.66437,0.006502,0.006502,0.006502
108,36782.6,1.62703,0.78643,1.63575,0.74594,0.62505,0.68978,0.53235,1.51899,1.04333,1.66438,0.006469,0.006469,0.006469
109,37020.2,1.62583,0.77652,1.62989,0.74458,0.62524,0.68844,0.53172,1.51854,1.04317,1.66391,0.006436,0.006436,0.006436
110,37261.5,1.63616,0.7827,1.63452,0.74271,0.62719,0.68837,0.53165,1.51844,1.04266,1.66407,0.006403,0.006403,0.006403
111,37497.5,1.6176,0.78025,1.63222,0.744,0.6276,0.68863,0.53188,1.51823,1.04271,1.66374,0.00637,0.00637,0.00637
112,37733.4,1.63882,0.7892,1.64698,0.74448,0.62796,0.68872,0.53198,1.51765,1.04261,1.66324,0.006337,0.006337,0.006337
113,38605.3,1.60332,0.77248,1.6314,0.74431,0.62903,0.68938,0.532,1.51748,1.04255,1.66305,0.006304,0.006304,0.006304
114,38844.9,1.62614,0.77528,1.63195,0.74587,0.62874,0.69022,0.53254,1.51732,1.04205,1.66282,0.006271,0.006271,0.006271
115,39079.9,1.61722,0.78017,1.63433,0.74731,0.628,0.69037,0.53247,1.51706,1.04185,1.66244,0.006238,0.006238,0.006238
116,39315.4,1.62053,0.77241,1.62715,0.74745,0.62941,0.69092,0.53249,1.51691,1.0415,1.66228,0.006205,0.006205,0.006205
117,39552.2,1.62839,0.77413,1.63442,0.74715,0.62932,0.69098,0.5326,1.51666,1.04087,1.66203,0.006172,0.006172,0.006172
118,39789.4,1.61183,0.76665,1.63019,0.74697,0.62996,0.69123,0.53308,1.51632,1.04072,1.66168,0.006139,0.006139,0.006139
119,40028.3,1.60532,0.77167,1.62195,0.74865,0.62817,0.68865,0.53197,1.51617,1.03984,1.66136,0.006106,0.006106,0.006106
120,40265.5,1.6047,0.76864,1.62894,0.74756,0.62978,0.68827,0.53175,1.51594,1.03921,1.66138,0.006073,0.006073,0.006073
121,40501.2,1.60739,0.77015,1.62685,0.74746,0.62955,0.68894,0.53209,1.51526,1.03869,1.66112,0.00604,0.00604,0.00604
122,40737.9,1.62494,0.7742,1.63474,0.74789,0.62906,0.69625,0.53597,1.5148,1.03856,1.66079,0.006007,0.006007,0.006007
123,40976.3,1.60637,0.76682,1.6261,0.74478,0.63126,0.69531,0.53578,1.51403,1.03802,1.66029,0.005974,0.005974,0.005974
124,41210.9,1.6163,0.77068,1.62759,0.74467,0.63082,0.69613,0.53614,1.51369,1.03722,1.66008,0.005941,0.005941,0.005941
125,41447.3,1.60952,0.76587,1.6275,0.746,0.63118,0.69627,0.53626,1.51362,1.03709,1.65983,0.005908,0.005908,0.005908
126,41683.1,1.59347,0.76574,1.62209,0.74508,0.63266,0.69718,0.53697,1.51343,1.03695,1.65988,0.005875,0.005875,0.005875
127,41918.2,1.60149,0.76306,1.6222,0.74735,0.63249,0.69728,0.5372,1.51368,1.03638,1.65956,0.005842,0.005842,0.005842
128,42158.6,1.61769,0.76902,1.63784,0.74699,0.63204,0.69708,0.53703,1.5133,1.03568,1.65925,0.005809,0.005809,0.005809
129,42397.9,1.60402,0.75786,1.62276,0.74743,0.6325,0.69738,0.53732,1.51322,1.03528,1.65907,0.005776,0.005776,0.005776
130,42633.9,1.60782,0.76266,1.62726,0.74619,0.63252,0.69741,0.53785,1.51355,1.03484,1.65885,0.005743,0.005743,0.005743
131,42869.7,1.59939,0.77309,1.6237,0.74748,0.63222,0.69767,0.53819,1.51312,1.03431,1.65856,0.00571,0.00571,0.00571
132,43106.4,1.60068,0.76743,1.62681,0.74555,0.63207,0.69746,0.53842,1.51328,1.03355,1.65849,0.005677,0.005677,0.005677
133,43342.7,1.60306,0.76875,1.61865,0.74268,0.6333,0.69802,0.53869,1.51274,1.03319,1.65841,0.005644,0.005644,0.005644
134,43581.7,1.60086,0.76237,1.61858,0.74035,0.63414,0.6978,0.53852,1.51251,1.03265,1.65806,0.005611,0.005611,0.005611
135,44973.8,1.58209,0.7562,1.61636,0.74195,0.63337,0.69685,0.53821,1.51236,1.03227,1.65776,0.005578,0.005578,0.005578
